imovel_Id;tipoImovel;valorImovel;areaRealPrivativa;latitude;longitude;quartos;banho;suites;vagaGaragem;valorCondominio;valorIptu;Cidade;Regiao;Bairro;Endereco
3259042;Apartamento 3 quartos;260000;61;-19,9692461;-43,9678024;3;2;1;1;230;86,43;belo-horizonte;oeste;Buritis;Rua Professora Bartira Mour�o, 596
3256419;�rea Privativa;280000;86;-19,970252;-43,972933;2;1;0;1;215;80;belo-horizonte;oeste;Buritis;Rua Eduardo Frieiro, 70
38952;Apartamento 3 quartos;286825;63;-19,92223;-44,0103736;3;1;1;2;368,8;135;belo-horizonte;noroeste;Conjunto Calif�rnia;Avenida das Castanholas, 246
1581895;Cobertura;289000;80;-19,82523;-43,972786;2;1;0;1;1;1;belo-horizonte;pampulha;Santa M�nica;Rua Coelho Neto, 210
44737;Apartamento 2 quartos;290661;47;-19,9680522;-43,9840269;2;1;0;1;313,81;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
44738;Apartamento 2 quartos;291335;47;-19,9680522;-43,9840269;2;1;0;1;0,01;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
3253769;Apartamento 2 quartos;293357;47;-19,9680522;-43,9840269;2;2;0;1;407,21;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
3253770;Apartamento 2 quartos;294032;46;-19,9680522;-43,9840269;2;2;0;1;407,21;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
44724;Apartamento 2 quartos;294093;47;-19,9680522;-43,9840269;2;1;0;1;1;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
39021;Apartamento 3 quartos;295088;63;-19,92223;-44,0103736;3;1;1;2;368,8;135;belo-horizonte;noroeste;Conjunto Calif�rnia;Avenida das Castanholas, 246
39030;Apartamento 3 quartos;295088;63;-19,92223;-44,0103736;3;1;1;2;368,8;135;belo-horizonte;noroeste;Conjunto Calif�rnia;Avenida das Castanholas, 246
3262753;Apartamento 3 quartos;295088;63;-19,92223;-44,0103736;3;1;1;2;368,8;135;belo-horizonte;noroeste;Conjunto Calif�rnia;Avenida das Castanholas, 246
44726;Apartamento 2 quartos;296868;47;-19,9680528;-43,9840327;2;1;0;1;0,01;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
355995;Sala;298000;33;-19,95109132;-43,96180177;0;1;0;1;500;163;belo-horizonte;centro-sul;S�o Bento;Avenida Raja Gabaglia, 2000
3253768;Apartamento 2 quartos;298256;47;-19,9680522;-43,9840269;2;2;0;1;407,21;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
356808;Sala;299000;33;-19,9525634;-43,9599093;0;1;0;1;500;163;belo-horizonte;oeste;Estoril;Avenida Raja Gabaglia, 2000
1581592;Cobertura;299000;80;-19,8252591;-43,9728413;2;1;0;1;1;1;belo-horizonte;pampulha;Santa M�nica;Rua Coelho Neto, 210
3253766;Apartamento 2 quartos;300337;47;-19,9680522;-43,9840269;2;2;0;1;407,21;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
3241055;Apartamento 2 quartos;301031;47;-19,9680522;-43,9840269;2;1;0;1;0,01;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
39036;Apartamento 3 quartos;304530;63;-19,92223;-44,0103736;3;1;1;2;368,8;135;belo-horizonte;noroeste;Conjunto Calif�rnia;Avenida das Castanholas, 246
39078;Apartamento 3 quartos;304530;63;-19,92223;-44,0103736;3;1;1;2;368,8;135;belo-horizonte;noroeste;Conjunto Calif�rnia;Avenida das Castanholas, 246
39083;Apartamento 3 quartos;304530;63;-19,92223;-44,0103736;3;1;1;2;368,8;135;belo-horizonte;noroeste;Conjunto Calif�rnia;Avenida das Castanholas, 246
39085;Apartamento 3 quartos;304530;63;-19,92223;-44,0103736;3;1;1;2;368,8;135;belo-horizonte;noroeste;Conjunto Calif�rnia;Avenida das Castanholas, 246
341820;Apartamento 2 quartos;309000;53;-19,9153853;-43,9281332;2;1;0;1;390;98;belo-horizonte;centro-sul;Santa Efig�nia;Avenida do Contorno, 2250
3248774;Cobertura;324900;140;-19,8344197;-43,9679731;3;1;0;1;60;75,74;belo-horizonte;pampulha;Santa Branca;Rua J�lio Diniz, 604
350188;Apartamento 3 quartos;330000;67;-19,9683392;-43,9655367;3;2;1;1;250;80,84;belo-horizonte;oeste;Buritis;Rua Vitorio Magnavacca, 145
3269744;Apartamento 3 quartos;330000;66;-19,9811224;-43,9782693;3;2;1;2;410;78;belo-horizonte;oeste;Buritis;Avenida Senador Jos� Augusto, 110
362428;Apartamento 2 quartos;334039;110;-19,9225461;-44,0096433;2;1;1;1;368,8;135;belo-horizonte;noroeste;Conjunto Calif�rnia;Avenida das Castanholas, 246
362429;Apartamento 2 quartos;334039;110;-19,9223863;-44,0096859;2;1;1;1;368,8;135;belo-horizonte;noroeste;Conjunto Calif�rnia;Avenida das Castanholas, 246
3243228;Apartamento 4 quartos;335000;111;-19,9622645;-43,9655979;4;2;1;1;450;77,2;belo-horizonte;oeste;Estoril;Rua Paulo Piedade Campos, 680
44775;Apartamento 3 quartos;349000;69;-19,9680528;-43,9840327;3;2;1;1;1;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
1700618;Apartamento 3 quartos;349000;80;-19,969076;-43,966743;3;2;1;1;280;85,41;belo-horizonte;oeste;Buritis;Rua Engenheiro Alberto Pontes, 407
3256130;Apartamento 3 quartos;350000;100;-19,9386319;-43,916565;3;3;1;1;630;117;belo-horizonte;centro-sul;Serra;Rua Laguna, 18
25790;Apartamento 2 quartos;362000;61;-19,8618619;-43,9409786;2;1;1;2;200;1;belo-horizonte;pampulha;Dona Clara;Rua Bento Mendes Castanheira, 40
44778;Apartamento 3 quartos;369000;69;-19,9680528;-43,9840327;3;2;1;2;407,21;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
3271072;Apartamento 2 quartos;370000;93;-19,9555267;-43,9672732;2;2;0;2;413;97,98;belo-horizonte;oeste;Buritis;Rua Cordelina Silveira Matos, 88
1527623;Apartamento 3 quartos;380000;80;-19,9489953;-43,9706827;3;2;1;2;300;124,18;belo-horizonte;oeste;Jardim Am�rica;Rua Lindolfo de Azevedo, 2533
3267448;Apartamento 3 quartos;380000;67;-19,9811224;-43,9782693;3;2;1;2;410;80;belo-horizonte;oeste;Buritis;Avenida Senador Jos� Augusto, 110
44743;Apartamento 3 quartos;398823;69;-19,9680528;-43,9840327;3;2;1;1;407;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
3261348;Casa;400000;291;-19,9017622;-44,0188111;5;3;1;2;0;107,4;belo-horizonte;noroeste;Nossa Senhora da Gl�ria;Avenida Amintas Jacques de Moraes, 2251
2760285;Apartamento 3 quartos;404000;85;-19,972087;-43,9668257;3;2;1;1;446;141,09;belo-horizonte;oeste;Buritis;Avenida Professor M�rio Werneck, 2377
44744;Apartamento 3 quartos;406450;69;-19,9680528;-43,9840327;3;2;1;1;407;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
44763;Apartamento 3 quartos;406450;69;-19,9680528;-43,9840327;3;2;1;1;407;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
44774;Apartamento 3 quartos;406602;69;-19,9680528;-43,9840327;3;2;1;1;407,21;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
3253754;Apartamento 3 quartos;410264;69;-19,9680522;-43,9840269;3;2;1;1;407,21;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
44776;Apartamento 3 quartos;410492;69;-19,9680528;-43,9840327;3;2;1;1;1;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
3246768;Apartamento 3 quartos;420000;110;-19,932185;-43,964464;3;2;1;2;265;115;belo-horizonte;oeste;Barroca;Rua Pedra Bonita, 1271
361894;Lote-�rea-Terreno;425000;360;-19,949297;-43,9755939;4;3;0;0;0;0;belo-horizonte;oeste;Jardim Am�rica;Rua �ngelo Pezzuti da Silva, 73
3240156;Apartamento 3 quartos;430000;110;-19,8893851;-43,9307087;3;2;1;2;420;117;belo-horizonte;leste;Cidade Nova;Rua Everardo Vieira, 240
3253763;Apartamento 3 quartos;439326;69;-19,9680522;-43,9840269;3;2;1;2;407,21;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
44767;Apartamento 3 quartos;441020;69;-19,9680522;-43,9840269;3;2;1;2;407;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
3255390;Apartamento 3 quartos;442446;69;-19,9680522;-43,9840269;3;2;1;2;407;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
3253767;Apartamento 3 quartos;444188;69;-19,9680522;-43,9840269;3;2;1;2;407,21;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
44780;Apartamento 3 quartos;445217;69;-19,9680528;-43,9840327;3;2;1;2;0,01;111,11;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
44783;Apartamento 3 quartos;446133;69;-19,9680528;-43,9840327;3;2;1;2;0,01;11,11;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
3253765;Apartamento 3 quartos;447106;69;-19,9680522;-43,9840269;3;2;1;2;407,21;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
169846;Apartamento 3 quartos;448000;82;-19,890739;-43,943923;3;2;1;2;300;145;belo-horizonte;nordeste;Cachoeirinha;Rua C�nego Santana, 483
3253773;Apartamento 3 quartos;448721;69;-19,9680522;-43,9840269;3;2;1;2;407,21;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
3253764;Apartamento 3 quartos;449145;69;-19,9680522;-43,9840269;3;2;1;2;407,21;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
168039;Apartamento 1 quarto;450000;40;-19,9776671;-43,9790929;1;1;0;1;389,58;170,14;belo-horizonte;oeste;Buritis;Rua Ign�cio Alves Martins, 191
3243728;Apartamento 2 quartos;450000;70;-19,8773581;-43,9820917;2;2;1;2;200;160;belo-horizonte;pampulha;Ouro Preto;Rua J�lio Soares Santana, 369
3253775;Apartamento 3 quartos;450647;69;-19,9680522;-43,9840269;3;2;1;2;407,21;1;belo-horizonte;oeste;Buritis;Rua Senhora do Porto, 1600
130136;Apartamento 3 quartos;460000;78;-19,918917;-43,960687;3;2;1;2;687,88;142,49;belo-horizonte;oeste;Prado;Rua Merc�s, 29
1526360;Apartamento 3 quartos;460000;96;-19,9527726;-43,9775361;3;3;1;2;250;136,54;belo-horizonte;oeste;Estoril;Rua L�rio Montanhes, 204
38238;Apartamento 3 quartos;465000;82;-19,8599021;-43,9445566;3;2;1;2;200;0,01;belo-horizonte;pampulha;Dona Clara;Rua Paulino Vaz de Melo, 169
38237;Apartamento 3 quartos;470000;82;-19,8599641;-43,9446847;3;2;1;2;200;0,01;belo-horizonte;pampulha;Dona Clara;Rua Paulino Vaz de Melo, 169
52462;Apartamento 3 quartos;480000;82;-19,8599021;-43,9445566;3;2;1;2;200;0,01;belo-horizonte;pampulha;Dona Clara;Rua Paulino Vaz de Melo, 169
2259296;Apartamento 3 quartos;495000;110;-19,9695073;-43,9666406;3;3;1;2;524,3;171,04;belo-horizonte;oeste;Buritis;Rua Engenheiro Alberto Pontes, 110
3253134;Apartamento 3 quartos;498000;97;-19,9219317;-43,9385188;3;2;0;0;590;90;belo-horizonte;centro-sul;Centro;Rua Tupis, 171
1526970;Apartamento 3 quartos;500000;96;-19,9527726;-43,9775361;3;3;1;2;250;136,54;belo-horizonte;oeste;Estoril;Rua L�rio Montanhes, 204
1831634;Lote-�rea-Terreno;500000;610;-19,9617732;-43,970877;0;0;0;0;0;165,77;belo-horizonte;oeste;Hava�;Avenida Arc�sio Rodrigues, 0
1527329;Apartamento 3 quartos;510000;96;-19,9528534;-43,9775056;3;3;1;2;250;136,54;belo-horizonte;oeste;Estoril;Rua L�rio Montanhes, 204
1527369;Apartamento 3 quartos;510000;96;-19,9527726;-43,9775361;3;3;1;2;250;136,54;belo-horizonte;oeste;Estoril;Rua L�rio Montanhes, 204
1795496;Apartamento 3 quartos;520000;105;-19,9479172;-43,9362563;3;2;1;1;900;195;belo-horizonte;centro-sul;S�o Pedro;Rua Bol�via, 113
1831671;Lote-�rea-Terreno;530000;707;-19,9617732;-43,970877;0;0;0;0;0;193,92;belo-horizonte;oeste;Hava�;Avenida Arc�sio Rodrigues, 0
3243508;Apartamento 3 quartos;535000;110;-19,8952032;-43,9291894;3;3;1;2;280;182;belo-horizonte;nordeste;Nova Floresta;Rua Tancredo da Silva Pinto, 112
1836345;Lote-�rea-Terreno;540000;360;-19,6986995;-43,9627292;0;0;0;8;0;150;belo-horizonte;oeste;Bet�nia;Rua Expedicion�rio, 121
1831673;Lote-�rea-Terreno;550000;741;-19,9629665;-43,9715519;0;0;0;0;0;121,25;belo-horizonte;oeste;Hava�;Rua Barroso Neto, 0
3245782;Apartamento 3 quartos;560000;150;-19,9392341;-43,9636807;3;2;1;2;500;236,77;belo-horizonte;oeste;Graja�;Rua Pedro Sigaud, 449
3257067;Cobertura;570000;170;-19,9419524;-43,9740302;4;3;1;2;300;235;belo-horizonte;oeste;Jardim Am�rica;Rua Indiana, 313
3254086;Casa;575000;261;-19,853244;-43,901878;3;3;1;3;0;146;belo-horizonte;nordeste;Dom Silv�rio;Rua Marfisa de Souza Raposo, 370
373925;Casa;580000;236;-19,797162;-43,946759;4;4;2;4;0;167,67;belo-horizonte;venda-nova;Cana�;Rua Tunisia, 141
3256366;Apartamento 4 quartos;580000;150;-19,9698302;-43,9689967;4;4;1;2;870;170;belo-horizonte;oeste;Buritis;Rua Ernani Agricola, 655
348449;Apartamento 4 quartos;584800;112;-19,9818304;-43,9741059;4;1;1;2;297;185;belo-horizonte;oeste;Buritis;Avenida Deputado Crist�vam Chiaradia, 837
3237951;Apartamento 3 quartos;585000;88;-19,973382;-43,970844;3;3;1;2;750;220;belo-horizonte;oeste;Buritis;Rua Clementino Viana Dotti, 162
3239668;Apartamento 3 quartos;590000;145;-19,979172;-43,970113;3;4;1;2;500;256,5;belo-horizonte;oeste;Buritis;Avenida Prot�sio de Oliveira Penna, 384
3258179;Apartamento 3 quartos;595000;85;-19,9630645;-43,9674752;3;2;1;2;722;181,59;belo-horizonte;oeste;Buritis;Rua Manila, 90
1574977;Apartamento 4 quartos;620000;112;-19,981708;-43,9740822;4;3;1;2;297;187,35;belo-horizonte;oeste;Buritis;Avenida Deputado Crist�vam Chiaradia, 837
166096;Apartamento 3 quartos;629125;101;-19,9770833;-43,9776766;3;3;1;2;538,59;220,24;belo-horizonte;oeste;Buritis;Rua Ign�cio Alves Martins, 191
3251179;Apartamento 3 quartos;630000;103;-19,9754009;-43,9775246;3;2;1;2;500;290;belo-horizonte;oeste;Buritis;Avenida Aggeo Pio Sobrinho, 141
166116;Apartamento 3 quartos;635111;101;-19,9770815;-43,9776651;3;3;1;2;538,59;220,24;belo-horizonte;oeste;Buritis;Rua Ign�cio Alves Martins, 191
22463;Cobertura;640000;150;-19,9792804;-43,9790759;3;4;1;2;300;139,17;belo-horizonte;oeste;Buritis;Rua S�lvio Menicucci, 179
3243523;Cobertura;640000;241;-19,9739109;-43,968372;4;3;1;3;600;264,48;belo-horizonte;oeste;Buritis;Rua S�lvio de Oliveira Martins, 57
359341;Cobertura;649000;180;-19,932216;-43,976382;3;3;1;2;380;160,3;belo-horizonte;oeste;Nova Su�ssa;Rua das Cam�lias, 65
3239708;Apartamento 4 quartos;650000;153;-19,9354798;-43,9735825;4;3;1;2;393;201,79;belo-horizonte;oeste;Nova Su�ssa;Rua Jo�o Caetano, 15
3252788;Apartamento 3 quartos;650000;88;-19,981375;-43,9764667;3;2;1;2;606,24;334,18;belo-horizonte;oeste;Buritis;Avenida Jos� de Oliveira Vaz, 203
3236704;Apartamento 4 quartos;670000;130;-19,9518525;-43,9315559;4;2;1;2;550;225,36;belo-horizonte;centro-sul;Sion;Rua Chile, 188
2067374;�rea Privativa;680000;143;-19,979197;-43,9663054;3;3;1;2;380;277,84;belo-horizonte;oeste;Buritis;Rua Francisco Fernandes dos Santos, 226
3272431;Apartamento 4 quartos;680000;113;0;0;4;3;1;2;618,64;235;belo-horizonte;oeste;Buritis;Rua Ernani Agricola, 420
33528;Apartamento 3 quartos;688371;84;-19,884576;-43,9330416;3;3;1;2;518,15;1;belo-horizonte;nordeste;Ipiranga;Rua Princesa Leopoldina, 163
3256549;Apartamento 3 quartos;690000;100;-19,927144;-43,962598;3;3;1;2;650;145;belo-horizonte;oeste;Prado;Rua Turquesa, 235
38310;Apartamento 2 quartos;700000;164;-19,85986;-43,944452;2;3;1;2;200;0,01;belo-horizonte;pampulha;Dona Clara;Rua Paulino Vaz de Melo, 169
3237605;Casa;720000;370;-19,9567166;-43,9733108;7;3;1;4;0;250;belo-horizonte;oeste;Hava�;Rua Joaquim Monteiro, 40
3268275;Apartamento 4 quartos;720000;135;-19,931968;-43,954361;4;4;2;2;350;250;belo-horizonte;centro-sul;Santo Agostinho;Rua Matias Cardoso, 191
177519;Apartamento 3 quartos;728210;86;-19,9270233;-43,9631774;3;3;1;2;580;300;belo-horizonte;oeste;Prado;Rua Turquesa, 275
38308;Apartamento 3 quartos;740000;164;-19,85986;-43,944452;3;3;1;2;200;0,01;belo-horizonte;pampulha;Dona Clara;Rua Paulino Vaz de Melo, 169
3265919;Cobertura;760000;200;-19,9741086;-43,9701003;4;4;1;3;670;273,71;belo-horizonte;oeste;Buritis;Rua S�lvio de Oliveira Martins, 43
177545;Apartamento 3 quartos;760150;86;-19,9270233;-43,9631774;3;3;1;3;580;300;belo-horizonte;oeste;Prado;Rua Turquesa, 275
177575;Apartamento 3 quartos;769400;86;-19,9270233;-43,9631774;3;3;1;2;580;300;belo-horizonte;oeste;Prado;Rua Turquesa, 275
393320;Apartamento 3 quartos;795000;91;-19,9456761;-43,9365843;3;2;1;2;1100;243,25;belo-horizonte;centro-sul;S�o Pedro;Rua Padre Severino, 481
3246107;Apartamento 4 quartos;800000;133;-19,9756879;-43,9680039;4;2;1;3;1100;513,68;belo-horizonte;oeste;Buritis;Rua Doutor C�lio Andrade, 50
3244604;Apartamento 4 quartos;810000;135;-19,9451224;-43,9474752;4;4;2;2;550;204,37;belo-horizonte;centro-sul;Santo Ant�nio;Rua Marab�, 258
35795;Apartamento 3 quartos;845557;88;-19,9831819;-43,9776886;3;2;1;2;599;161,44;belo-horizonte;oeste;Buritis;Avenida Jos� de Oliveira Vaz, 203
341600;Apartamento 3 quartos;847863;88;-19,9831819;-43,9776886;3;2;1;2;606,24;166,9;belo-horizonte;oeste;Buritis;Avenida Jos� de Oliveira Vaz, 203
336952;Cobertura;850000;125;-19,918261;-43,991628;3;4;1;2;468;2326;belo-horizonte;noroeste;Cora��o Eucar�stico;Rua Xavier da Veiga, 361
3246682;Apartamento 3 quartos;850000;100;-19,9328638;-43,9301833;3;2;1;2;850;343,54;belo-horizonte;centro-sul;Funcion�rios;Rua Gon�alves Dias, 59
49212;Apartamento 3 quartos;854539;88;-19,9831819;-43,9776886;3;2;1;2;606,24;164,35;belo-horizonte;oeste;Buritis;Avenida Jos� de Oliveira Vaz, 203
3254990;Apartamento 4 quartos;860000;180;-19,9709;-43,968454;4;3;1;3;977;398;belo-horizonte;oeste;Buritis;Rua Ernani Agricola, 220
35808;Apartamento 3 quartos;862583;88;-19,9831819;-43,9776886;3;2;1;2;599;166,9;belo-horizonte;oeste;Buritis;Avenida Jos� de Oliveira Vaz, 203
63807;Apartamento 3 quartos;862583;88;-19,9831001;-43,9780015;3;2;1;1;599;166,9;belo-horizonte;oeste;Buritis;Avenida Jos� de Oliveira Vaz, 203
3241425;Cobertura;865000;205;-19,9566415;-43,9670946;3;2;1;4;400;2059,15;belo-horizonte;oeste;Buritis;Rua Cordelina Silveira Matos, 35
3234091;Casa;899000;320;-19,952533;-43,976126;3;3;1;3;0;208,5;belo-horizonte;oeste;Hava�;Rua Salm�nia, 83
2243140;Apartamento 4 quartos;945000;120;-19,966667;-43,968119;4;3;1;3;700;350,46;belo-horizonte;oeste;Buritis;Rua Ernani Agricola, 420
16792;Cobertura;950000;189;-19,886513;-44,0017627;3;1;1;3;350;206,75;belo-horizonte;oeste;Buritis;Rua S�lvio Menicucci, 566
3250638;Apartamento 4 quartos;950000;150;-19,9727469;-43,970472;4;4;2;4;700;574,95;belo-horizonte;oeste;Buritis;Rua C�nsul Walter, 659
177615;�rea Privativa;970000;164;-19,9270233;-43,9631774;0;3;1;3;580;300;belo-horizonte;oeste;Prado;Rua Turquesa, 275
177616;�rea Privativa;970000;153;-19,9270233;-43,9631774;3;3;1;3;580;300;belo-horizonte;oeste;Prado;Rua Turquesa, 275
1581607;Apartamento 4 quartos;989000;140;-19,9691942;-43,9670121;4;5;4;3;1155;393,16;belo-horizonte;oeste;Buritis;Rua Engenheiro Alberto Pontes, 123
3253841;Cobertura;990000;230;-19,9694401;-43,9717227;4;4;2;3;697,86;315;belo-horizonte;oeste;Buritis;Rua Maria Heilbuth Surette, 1404
42032;Cobertura;1050000;170;-19,9267004;-43,9642372;3;3;1;2;200;200;belo-horizonte;oeste;Calafate;Rua Cura D Ars, 620
130155;Apartamento 2 quartos;1070000;72;-19,9342285;-43,9314643;2;2;1;2;477,02;458,98;belo-horizonte;centro-sul;Savassi;Rua Cl�udio Manoel, 878
3240927;�rea Privativa;1095000;118;-19,9285202;-43,9592094;4;2;1;5;450;426,3;belo-horizonte;oeste;Prado;Rua Sert�es, 100
3264528;Apartamento 4 quartos;1150000;153;-19,9559281;-43,9362371;4;2;1;2;1000;469,62;belo-horizonte;centro-sul;Sion;Rua Assun��o, 535
153665;Apartamento 3 quartos;1160000;82;-19,9338422;-43,9313426;3;2;1;2;520,11;504,89;belo-horizonte;centro-sul;Savassi;Rua Cl�udio Manoel, 878
65158;Apartamento 4 quartos;1226254;126;-19,9817241;-43,9784646;4;2;1;3;1032,44;242,83;belo-horizonte;oeste;Buritis;Avenida Senador Jos� Augusto, 260
30866;Apartamento 4 quartos;1242095;126;-19,9817241;-43,9784646;4;2;1;3;931,08;242,83;belo-horizonte;oeste;Buritis;Avenida Senador Jos� Augusto, 260
341425;Apartamento 4 quartos;1242095;126;-19,9817241;-43,9784646;4;2;1;3;931,08;242,83;belo-horizonte;oeste;Buritis;Avenida Senador Jos� Augusto, 260
60600;Apartamento 4 quartos;1245631;126;-19,9824104;-43,97997;4;2;1;3;965,35;251,8;belo-horizonte;oeste;Buritis;Avenida Senador Jos� Augusto, 260
63083;Apartamento 3 quartos;1280000;82;-19,9339667;-43,9315219;3;2;1;2;368,92;473,74;belo-horizonte;centro-sul;Funcion�rios;Rua Cl�udio Manoel, 878
2682110;Casa geminada;1300000;140;-19,9251768;-43,9487121;3;2;0;2;0;239,66;belo-horizonte;centro-sul;Santo Agostinho;Rua Mato Grosso, 1027
3249670;Apartamento 4 quartos;1303717;126;-19,9812272;-43,9783482;4;2;1;3;965,35;251,8;belo-horizonte;oeste;Buritis;Avenida Senador Jos� Augusto, 260
2085005;Cobertura;1400000;249;-19,8893851;-43,9307087;4;3;1;4;700;255;belo-horizonte;nordeste;Silveira;Rua Everardo Vieira, 200
130222;Apartamento 4 quartos;1600000;150;-19,9465796;-43,9374046;4;4;2;3;900;500;belo-horizonte;centro-sul;Carmo;Rua Cristina, 408
348385;Apartamento 4 quartos;1650000;135;-19,9336378;-43,9326614;4;2;1;3;1378;744,32;belo-horizonte;centro-sul;Funcion�rios;Rua Cl�udio Manoel, 1029
130258;Apartamento 4 quartos;1670000;150;-19,9465796;-43,9374046;4;4;2;3;700;500;belo-horizonte;centro-sul;Carmo;Rua Cristina, 408
10641;Apartamento 4 quartos;1830000;133;-19,928259;-43,9522326;4;3;2;3;880;805,16;belo-horizonte;centro-sul;Santo Agostinho;Rua Ouro Preto, 1274
173163;Apartamento 4 quartos;2120000;160;-19,9442801;-43,9372695;4;4;2;3;1219,95;641,62;belo-horizonte;centro-sul;S�o Pedro;Rua Lavras, 438
3199575;Apartamento 4 quartos;2200000;183;-19,9770396;-43,9426336;4;4;2;4;1874;1100;belo-horizonte;centro-sul;Belvedere;Rua Rodrigo Ot�vio Coutinho, 230
3263494;Cobertura;2250000;305;-19,925356;-43,964574;3;3;1;4;1400;490;belo-horizonte;oeste;Prado;Rua Chopim, 15
1930204;Apartamento 4 quartos;2489353;183;-19,9787785;-43,9454891;4;4;2;4;1;1;belo-horizonte;centro-sul;Belvedere;Rua Cypriano Souza Coutinho, 47
1930205;Apartamento 4 quartos;2489353;183;-19,9787785;-43,9454891;4;4;2;4;1;1;belo-horizonte;centro-sul;Belvedere;Rua Cypriano Souza Coutinho, 47
1931551;Apartamento 4 quartos;2544271;183;-19,9787785;-43,9454891;4;4;2;4;1;1;belo-horizonte;centro-sul;Belvedere;Rua Cypriano Souza Coutinho, 47
1931553;Apartamento 4 quartos;2564584;183;-19,9787785;-43,9454891;4;4;2;4;1;1;belo-horizonte;centro-sul;Belvedere;Rua Cypriano Souza Coutinho, 47
1932008;Apartamento 4 quartos;2626638;183;-19,9787785;-43,9454891;4;4;2;4;1;1;belo-horizonte;centro-sul;Belvedere;Rua Cypriano Souza Coutinho, 47
1930207;Apartamento 4 quartos;2636195;192;-19,9787785;-43,9454891;4;4;2;4;1;1;belo-horizonte;centro-sul;Belvedere;Rua Cypriano Souza Coutinho, 47
1930208;Apartamento 4 quartos;2636195;192;-19,9787785;-43,9454891;4;4;2;4;1;1;belo-horizonte;centro-sul;Belvedere;Rua Cypriano Souza Coutinho, 47
